지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),최심적설(cm),최심신적설(cm),3시간신적설합(cm),최심적설 나타난날(yyyymmdd),최심신적설 나타난날(yyyymmdd)
156,광주,2020-02-01,5.3,10.6,0.8,19.8,-7,20200214,20200206,12.5,10.9,18.2,20200218,20200217
156,광주,2020-03-01,9,15.2,3.8,23.3,-2.2,20200321,20200306,,,,,
156,광주,2020-04-01,11.5,18,6.2,25.6,1.6,20200430,20200406,,,,,
156,광주,2020-05-01,18.8,24.4,14.2,30.1,10.4,20200506,20200520,,,,,
156,광주,2020-06-01,23.6,28.8,19.6,33.7,14.2,20200608,20200602,,,,,
156,광주,2020-07-01,23.4,26.8,20.8,31.6,17.8,20200707,20200701,,,,,
156,광주,2020-08-01,27.6,31.6,24.8,34.4,23,20200819,20200808,,,,,
156,광주,2020-09-01,21.3,25.7,17.9,31.1,13,20200901,20200921,,,,,
156,광주,2020-10-01,15.7,21.2,11.2,26.2,6.5,20201003,20201030,,,,,
156,광주,2020-11-01,10.5,15.6,6.4,23.6,0.7,20201118,20201130,,,,,
156,광주,2020-12-01,2.7,7.8,-1.1,13.8,-8.9,20201228,20201231,18.5,16.9,31.3,20201230,20201230
156,광주,2021-01-01,1.4,6.4,-2.6,15.5,-13.5,20210125,20210108,11.8,8.5,29.3,20210101,20210118
156,광주,2021-02-01,5.1,10.7,0.4,22.6,-5.8,20210221,20210217,8.1,5.9,16.5,20210218,20210217
156,광주,2021-03-01,10.6,17,5.6,25,-0.1,20210326,20210303,,,,,
156,광주,2021-04-01,14.9,20.9,9.7,27.2,3.6,20210424,20210415,,,,,
156,광주,2021-05-01,18.4,24,13.4,30.4,7.1,20210523,20210506,,,,,
156,광주,2021-06-01,23.3,28.3,19.2,32.8,14.9,20210621,20210605,,,,,
156,광주,2021-07-01,27,31.4,23.6,35.1,20.1,20210721,20210705,,,,,
156,광주,2021-08-01,25.8,30.3,22.5,34.5,19.9,20210806,20210820,,,,,
156,광주,2021-09-01,22.9,27.2,19.5,32.4,15.8,20210930,20210924,,,,,
156,광주,2021-10-01,17.2,22.7,12.8,30.7,3.6,20211010,20211018,,,,,
156,광주,2021-11-01,,,,23.8,4.3,20211107,20211117,,,,,
159,부산,2017-01-01,4.1,9.1,0.1,15.1,-7.7,20170102,20170115,,,,,
159,부산,2017-02-01,5.5,10.8,0.9,17.7,-5.7,20170217,20170211,,,,,
159,부산,2017-03-01,9,13.9,5.2,18.1,-2.3,20170330,20170308,,,,,
159,부산,2017-04-01,15,19,11.4,23.2,5,20170430,20170402,,,,,
159,부산,2017-05-01,19,23.7,15.4,28.2,12.8,20170525,20170503,,,,,
159,부산,2017-06-01,21.3,25.2,18.4,30.4,15.4,20170615,20170602,,,,,
159,부산,2017-07-01,26.1,29.2,23.6,32.7,21.2,20170722,20170705,,,,,
159,부산,2017-08-01,27,30.5,24.3,36.2,18.7,20170806,20170831,,,,,
159,부산,2017-09-01,22.6,26.5,19.6,29.7,14.5,20170909,20170929,,,,,
159,부산,2017-10-01,18.1,22.3,15.1,28.7,7.3,20171010,20171030,,,,,
159,부산,2017-11-01,11.2,16.3,6.9,23.6,-1,20171108,20171119,,,,,
159,부산,2017-12-01,3.6,8.6,-0.7,14.5,-6.1,20171203,20171212,,,,,
159,부산,2018-01-01,1.9,6.5,-1.9,14,-9.9,20180115,20180126,1.3,1.3,1.3,20180110,20180110
159,부산,2018-02-01,3.9,8.9,-0.2,14.7,-9.6,20180227,20180207,,,,,
159,부산,2018-03-01,10,14.5,6,22.3,-0.7,20180329,20180302,,,,,
159,부산,2018-04-01,14.5,18.7,11.1,24.3,3,20180427,20180408,,,,,
159,부산,2018-05-01,17.8,21.5,15,26.6,9.8,20180526,20180510,,,,,
159,부산,2018-06-01,21.5,25.2,18.9,31.3,15.1,20180624,20180617,,,,,
159,부산,2018-07-01,26.7,30.2,23.9,35.4,17.8,20180729,20180708,,,,,
159,부산,2018-08-01,27.9,31.3,25.3,36.4,21.2,20180805,20180819,,,,,
159,부산,2018-09-01,21.9,25.3,19.5,30,14.9,20180904,20180925,,,,,
159,부산,2018-10-01,16.4,21.1,13,25.6,7.9,20181007,20181031,,,,,
159,부산,2018-11-01,12.4,17.5,8.9,22.5,2.7,20181104,20181123,,,,,
159,부산,2018-12-01,5.7,10.1,2,18.8,-7.1,20181203,20181228,,,,,
159,부산,2019-01-01,4.5,9.6,0.5,13.7,-4.4,20190130,20190116,0.2,0.2,0.2,20190131,20190131
159,부산,2019-02-01,6.6,11.3,2.7,16.5,-4.2,20190228,20190201,,,,,
159,부산,2019-03-01,10.5,15.1,6.7,21,0.5,20190321,20190313,,,,,
159,부산,2019-04-01,13.4,17.3,9.9,23.4,2.1,20190417,20190401,,,,,
159,부산,2019-05-01,19.3,23.6,15.7,30.1,11,20190525,20190507,,,,,
159,부산,2019-06-01,21.1,24.7,18.3,29.7,15.5,20190605,20190613,,,,,
159,부산,2019-07-01,24.3,27.1,22.4,30.9,19.8,20190731,20190704,,,,,
159,부산,2019-08-01,27,30.1,24.6,35,20.3,20190813,20190830,,,,,
159,부산,2019-09-01,23.1,26.6,20.7,30.5,15.8,20190909,20190925,,,,,
159,부산,2019-10-01,18.6,22.8,15.5,28.8,10.4,20191003,20191027,,,,,
159,부산,2019-11-01,13,17.9,9.4,24,2,20191101,20191120,,,,,
159,부산,2019-12-01,7,11.7,3.4,16.6,-2.8,20191217,20191206,,,,,
159,부산,2020-01-01,6.4,10.9,3.1,17.7,-3.2,20200107,20200101,,,,,
159,부산,2020-02-01,7.1,11.8,3.1,18.1,-5,20200214,20200206,,,,,
159,부산,2020-03-01,10.4,15,6.4,18.2,-0.3,20200319,20200305,,,,,
159,부산,2020-04-01,12.6,17.5,8.9,24.4,4.4,20200429,20200423,,,,,
159,부산,2020-05-01,17.9,21.8,15,26,12.2,20200527,20200522,,,,,
159,부산,2020-06-01,22.4,26.6,19.5,30.7,16.8,20200628,20200618,,,,,
159,부산,2020-07-01,22.1,24.8,20.3,30.6,17.8,20200731,20200717,,,,,
159,부산,2020-08-01,27.2,30.4,24.8,33.2,23.4,20200820,20200827,,,,,
159,부산,2020-09-01,21.9,25.6,19.2,30.6,15.5,20200901,20200929,,,,,
159,부산,2020-10-01,17.3,22.2,13.8,25.9,7,20201003,20201024,,,,,
159,부산,2020-11-01,12.4,17.2,8.5,23.3,1.1,20201118,20201129,,,,,
159,부산,2020-12-01,4.3,9.3,0.5,15,-8,20201228,20201231,,,,,
159,부산,2021-01-01,3.3,7.9,-0.8,15.7,-12.2,20210115,20210108,,,,,
159,부산,2021-02-01,7.2,11.9,3.2,19.3,-7.2,20210221,20210218,,,,,
159,부산,2021-03-01,11.4,15.9,7.7,21.6,1.6,20210330,20210303,,,,,
159,부산,2021-04-01,14.7,19.7,10.8,26.5,6.3,20210422,20210405,,,,,
159,부산,2021-05-01,17.7,21.5,14.7,26.5,8.6,20210523,20210502,,,,,
159,부산,2021-06-01,21.9,25.4,19.3,30.9,16.6,20210621,20210601,,,,,
159,부산,2021-07-01,26.3,29.5,24,32.4,20.8,20210720,20210705,,,,,
159,부산,2021-08-01,26.2,29.4,23.8,35.6,20.4,20210806,20210817,,,,,
159,부산,2021-09-01,22.9,26.4,20.5,28.8,18.9,20210912,20210927,,,,,
159,부산,2021-10-01,18.7,23.3,15.2,28.4,5.5,20211010,20211017,,,,,
159,부산,2021-11-01,,,,22.3,4.3,20211101,20211113,,,,,
162,통영,2017-01-01,3.8,8.5,-0.6,13.5,-7.3,20170102,20170115,,,,,
162,통영,2017-02-01,5,10,0.2,14.9,-4.5,20170217,20170210,,,,,
162,통영,2017-03-01,8.6,13.5,4.2,19.9,-2.5,20170330,20170308,,,,,
162,통영,2017-04-01,14.6,19.1,10.8,23,4.3,20170430,20170402,,,,,
162,통영,2017-05-01,18.5,23.5,14.5,28.2,11.8,20170530,20170503,,,,,
162,통영,2017-06-01,21,25.2,17.9,28.8,15.2,20170615,20170604,,,,,
162,통영,2017-07-01,25.7,29.1,23.2,32,21.2,20170724,20170712,,,,,
162,통영,2017-08-01,27.2,30.9,24.3,36.3,20.3,20170806,20170831,,,,,
162,통영,2017-09-01,22.5,27,19.1,29.4,13.5,20170910,20170930,,,,,
162,통영,2017-10-01,17.9,22.3,14.4,27.4,5.2,20171003,20171031,,,,,
162,통영,2017-11-01,10.8,15.8,6.3,23,0.3,20171108,20171119,,,,,
162,통영,2017-12-01,3.4,8.3,-1,13.6,-4.6,20171224,20171213,,,,,
162,통영,2018-01-01,1.8,6.5,-2,12.6,-9,20180115,20180126,,,,,
162,통영,2018-02-01,3.6,8.3,-0.7,14,-8.4,20180225,20180206,,,,,
162,통영,2018-03-01,9.3,14,5.1,20.2,-0.9,20180329,20180302,,,,,
162,통영,2018-04-01,14.1,18.5,10.2,24.3,4.3,20180420,20180407,,,,,
162,통영,2018-05-01,17.9,22.1,14.5,27.9,10.8,20180523,20180503,,,,,
162,통영,2018-06-01,21.2,25.4,18.2,29.5,14.6,20180621,20180601,,,,,
162,통영,2018-07-01,26.3,30.6,23.4,36.9,18.6,20180729,20180708,,,,,
162,통영,2018-08-01,27.9,31.6,25.2,35.9,20.8,20180814,20180819,,,,,
162,통영,2018-09-01,21.8,25.6,19,30.1,14.4,20180904,20180925,,,,,
162,통영,2018-10-01,16.2,21.2,12,26.1,6.3,20181007,20181031,,,,,
162,통영,2018-11-01,11.6,16.8,7.7,21.3,2.8,20181106,20181123,,,,,
162,통영,2018-12-01,5.3,9.6,1.7,19.2,-5.6,20181203,20181228,,,,,
162,통영,2019-01-01,3.8,9.2,-0.6,12.6,-4.2,20190113,20190116,,,,,
162,통영,2019-02-01,6,11,1.6,16,-3.6,20190228,20190201,,,,,
162,통영,2019-03-01,10.1,14.6,5.5,18.9,0.2,20190319,20190324,,,,,
162,통영,2019-04-01,13,17.4,9,22.6,1.5,20190422,20190401,,,,,
162,통영,2019-05-01,18.3,23.4,14,27.1,9.9,20190530,20190508,,,,,
162,통영,2019-06-01,20.8,24.8,17.8,28,14.4,20190619,20190601,,,,,
162,통영,2019-07-01,24.3,27.5,22.1,31.5,19.5,20190704,20190710,,,,,
162,통영,2019-08-01,26.8,30.5,24.1,35.9,19,20190814,20190831,,,,,
162,통영,2019-09-01,23.1,27.2,20.4,32.4,15.2,20190909,20190925,,,,,
162,통영,2019-10-01,18.2,22.8,14.6,28.1,8.2,20191003,20191028,,,,,
162,통영,2019-11-01,12.6,17.9,8.4,22.7,2,20191102,20191120,,,,,
162,통영,2019-12-01,6.4,11.1,2.6,16,-3.1,20191211,20191231,,,,,
162,통영,2020-01-01,5.8,10.2,2.3,18.4,-3.5,20200107,20200101,,,,,
162,통영,2020-02-01,6.8,11.6,2.5,18,-4.3,20200215,20200206,,,,,
162,통영,2020-03-01,10.2,14.8,5.6,19.8,-0.5,20200331,20200305,,,,,
162,통영,2020-04-01,12.4,17.2,8,21.2,3.6,20200429,20200423,,,,,
162,통영,2020-05-01,17.8,22.1,14.6,26.2,11.2,20200527,20200513,,,,,
162,통영,2020-06-01,22,26.3,19,29.6,15.1,20200609,20200602,,,,,
162,통영,2020-07-01,22.5,25.3,20.5,30,18.3,20200731,20200716,,,,,
162,통영,2020-08-01,27.1,30.5,24.7,35,23.2,20200825,20200824,,,,,
162,통영,2020-09-01,22.1,25.9,19,30.1,14.6,20200901,20200929,,,,,
162,통영,2020-10-01,17,22.1,13.3,26.1,7.5,20201003,20201024,,,,,
162,통영,2020-11-01,12,17.1,7.8,22.9,0.9,20201118,20201129,,,,,
162,통영,2020-12-01,4,9,0.1,14.1,-6.7,20201229,20201231,,,,,
162,통영,2021-01-01,3.2,8.1,-1.1,15,-10.9,20210115,20210108,,,,,
162,통영,2021-02-01,6.7,11.3,2.4,19.1,-5.9,20210213,20210218,,,,,
162,통영,2021-03-01,10.9,15.8,6.8,20.9,1.1,20210326,20210303,,,,,
162,통영,2021-04-01,14.6,19.9,10.1,25.7,5.7,20210422,20210415,,,,,
162,통영,2021-05-01,17.9,22,14.4,27,9.8,20210523,20210501,,,,,
162,통영,2021-06-01,21.8,25.8,18.9,29.5,15.6,20210630,20210601,,,,,
162,통영,2021-07-01,26.5,30.1,23.9,33.2,20.6,20210720,20210705,,,,,
162,통영,2021-08-01,26.7,30.4,24,36.2,21.2,20210806,20210818,,,,,
162,통영,2021-09-01,23,26.6,20.3,30.6,17.9,20210912,20210923,,,,,
162,통영,2021-10-01,18.3,23.4,14.3,29.4,5.2,20211009,20211018,,,,,
162,통영,2021-11-01,,,,22.4,4.9,20211101,20211113,,,,,
165,목포,2017-01-01,2.6,6.8,-0.6,13.2,-6.5,20170102,20170115,1.8,1.8,6.4,20170123,20170123
165,목포,2017-02-01,3,7.5,-0.9,13.8,-5.2,20170216,20170221,9.1,8.4,17.6,20170211,20170210
165,목포,2017-03-01,6.6,11.4,2.6,16.9,-1.1,20170319,20170307,,,,,
165,목포,2017-04-01,13.6,18.5,9.6,23.1,4.3,20170430,20170403,,,,,
165,목포,2017-05-01,18.7,23.6,14.4,28.7,11.2,20170530,20170507,,,,,
165,목포,2017-06-01,21.9,26.2,18.6,29.6,13.9,20170619,20170604,,,,,
165,목포,2017-07-01,27.2,30.5,24.6,33.9,22.5,20170727,20170712,,,,,
165,목포,2017-08-01,27,30.6,24,34.5,18.2,20170805,20170830,,,,,
165,목포,2017-09-01,22.2,26.5,18.7,30.3,13.1,20170925,20170930,,,,,
165,목포,2017-10-01,16.7,20.6,13.5,28.1,5.6,20171009,20171031,,,,,
165,목포,2017-11-01,9.1,13.3,5.3,19.9,0.9,20171110,20171127,,,,,
165,목포,2017-12-01,2.6,6.4,-0.6,13.4,-5.3,20171203,20171214,5.7,5,20.5,20171217,20171208
165,목포,2018-01-01,0.1,3.3,-2.8,10.3,-11.3,20180115,20180124,21.2,15.5,48.4,20180111,20180110
165,목포,2018-02-01,1.1,4.8,-2.1,13.4,-9.2,20180227,20180207,18.3,11.8,32.7,20180206,20180205
165,목포,2018-03-01,8.6,13.5,4.4,22.4,-2.2,20180331,20180302,0,0,0,20180321,20180321
165,목포,2018-04-01,13.7,18.3,9.6,24.3,2.3,20180402,20180407,,,,,
165,목포,2018-05-01,18.2,22.4,14.7,27.3,10.7,20180515,20180511,,,,,
165,목포,2018-06-01,22.6,26.9,19.4,31.7,15.5,20180625,20180601,,,,,
165,목포,2018-07-01,27.7,31.5,24.8,35.6,20.7,20180721,20180701,,,,,
165,목포,2018-08-01,28.7,32.8,25.8,36.7,22.4,20180802,20180818,,,,,
165,목포,2018-09-01,22.3,26.1,19.3,30.1,14.3,20180903,20180925,,,,,
165,목포,2018-10-01,15.5,19.6,12,26.2,7.3,20181004,20181031,,,,,
165,목포,2018-11-01,10.6,15,7,18.7,2.6,20181103,20181123,,,,,
165,목포,2018-12-01,3.7,7.1,0.8,20.2,-6.4,20181202,20181228,5.2,5.1,13.8,20181229,20181228
165,목포,2019-01-01,2.2,5.5,-0.7,9.7,-4,20190123,20190109,3.9,3.9,3.9,20190131,20190131
165,목포,2019-02-01,3.3,7.1,0.2,13.9,-4,20190224,20190210,2.9,,,20190201,
165,목포,2019-03-01,7.7,12.4,3.8,19,0.4,20190327,20190324,,,,,
165,목포,2019-04-01,12.3,16.7,8.5,26.2,2.5,20190422,20190403,,,,,
165,목포,2019-05-01,18.1,23.1,13.7,28.9,7.8,20190516,20190507,,,,,
165,목포,2019-06-01,21.2,24.9,18.2,28.9,14.1,20190625,20190601,,,,,
165,목포,2019-07-01,24.8,28,22.5,32.7,19.8,20190731,20190708,,,,,
165,목포,2019-08-01,27,30.5,24.3,33.8,21.2,20190808,20190831,,,,,
165,목포,2019-09-01,22.9,26.5,20.1,29.8,14.8,20190905,20190919,,,,,
165,목포,2019-10-01,17.3,21.3,14,26.1,7.7,20191004,20191028,,,,,
165,목포,2019-11-01,10.3,14.4,6.6,22,-0.2,20191101,20191130,,,,,
165,목포,2019-12-01,4.9,8.1,1.9,15.1,-4.1,20191210,20191206,0,0,0,20191231,20191231
165,목포,2020-01-01,3.6,6.3,1.3,16.2,-4.5,20200107,20200101,,,,,
165,목포,2020-02-01,4.2,7.8,0.7,15.7,-7.2,20200215,20200206,3.1,2.2,4.2,20200217,20200216
165,목포,2020-03-01,7.4,11.6,3.7,19.3,-2.4,20200321,20200306,,,,,
165,목포,2020-04-01,10.3,14.4,6.8,22.1,2.5,20200430,20200406,,,,,
165,목포,2020-05-01,17.2,21.2,13.9,25.1,11.1,20200530,20200505,,,,,
165,목포,2020-06-01,22.2,25.9,19.4,31.1,15.2,20200608,20200602,,,,,
165,목포,2020-07-01,23,25.5,21,29.9,18.3,20200730,20200704,,,,,
165,목포,2020-08-01,27.7,30.8,25.4,33.3,23.8,20200824,20200821,,,,,
165,목포,2020-09-01,21.9,25.1,19.2,31.2,15.6,20200901,20200929,,,,,
165,목포,2020-10-01,15.9,19.6,12.8,25,9.4,20201003,20201029,,,,,
165,목포,2020-11-01,11.2,14.4,8.2,22.7,2.5,20201117,20201130,,,,,
165,목포,2020-12-01,3.2,6.9,0.1,12.1,-7.5,20201211,20201231,5,5,11.3,20201214,20201214
165,목포,2021-01-01,2,5.7,-1.6,15.2,-12.8,20210115,20210108,12.1,7.2,29.3,20210109,20210109
165,목포,2021-02-01,4.9,8.9,1.2,20.1,-4.9,20210221,20210217,2.2,1.4,4.1,20210217,20210216
165,목포,2021-03-01,9.2,13.8,5.7,22,0.3,20210326,20210303,,,,,
165,목포,2021-04-01,13.9,18.1,10,24.9,4.8,20210423,20210415,,,,,
165,목포,2021-05-01,17.6,21.7,13.9,27.7,8.2,20210531,20210506,,,,,
165,목포,2021-06-01,22.7,26.4,19.7,30.2,16.1,20210609,20210605,,,,,
165,목포,2021-07-01,26.8,30.2,24.1,33.6,19.7,20210721,20210705,,,,,
165,목포,2021-08-01,26.4,29.7,23.8,32.6,20.8,20210804,20210819,,,,,
165,목포,2021-09-01,23.4,26.7,20.7,29.3,17.6,20210915,20210924,,,,,
165,목포,2021-10-01,17.7,21.8,14.3,29.8,5.6,20211009,20211017,,,,,
165,목포,2021-11-01,,,,22.5,6.4,20211107,20211117,,,,,
168,여수,2017-01-01,3.4,7.2,0.2,13.7,-6.8,20170102,20170115,0.5,0.5,0.5,20170120,20170120
168,여수,2017-02-01,4.3,8.7,0.3,14.2,-4.3,20170216,20170211,,,,,
168,여수,2017-03-01,8.3,12.5,4.8,17.8,-1.1,20170330,20170308,,,,,
168,여수,2017-04-01,14.9,19.1,11.5,24.1,5.9,20170430,20170402,,,,,
168,여수,2017-05-01,19.2,23.6,15.7,31,13.3,20170530,20170509,,,,,
168,여수,2017-06-01,21.7,25.3,19.1,31.6,16.8,20170615,20170608,,,,,
168,여수,2017-07-01,26.1,28.9,24.2,32.2,22.6,20170724,20170727,,,,,
168,여수,2017-08-01,27.2,30.2,24.8,35.9,19.8,20170807,20170831,,,,,
168,여수,2017-09-01,22.7,26,20,29.2,14.7,20170912,20170930,,,,,
168,여수,2017-10-01,18.1,21.1,15.5,27.3,7,20171010,20171031,,,,,
168,여수,2017-11-01,10.6,15,6.8,21.5,0.3,20171110,20171119,,,,,
168,여수,2017-12-01,3.3,7.4,-0.4,12.9,-5,20171224,20171212,,,,,
168,여수,2018-01-01,1.4,5.2,-1.8,13.1,-10.3,20180115,20180126,2,2,2.5,20180110,20180110
168,여수,2018-02-01,3.1,7.4,-0.5,14.5,-8.4,20180225,20180206,,,,,
168,여수,2018-03-01,9.4,13.4,5.7,20.5,-1.3,20180329,20180302,,,,,
168,여수,2018-04-01,14.2,18.1,10.7,24.9,2.5,20180420,20180407,,,,,
168,여수,2018-05-01,18.2,21.6,15.3,26.1,10,20180523,20180504,,,,,
168,여수,2018-06-01,21.9,25,19.5,29.8,16.4,20180624,20180601,,,,,
168,여수,2018-07-01,26.9,29.9,24.5,35,19.2,20180729,20180709,,,,,
168,여수,2018-08-01,28.1,31,26,34.5,22.8,20180805,20180818,,,,,
168,여수,2018-09-01,22.1,24.9,19.8,30.3,15.5,20180904,20180925,,,,,
168,여수,2018-10-01,16.4,20.2,13.3,25.6,8.4,20181007,20181031,,,,,
168,여수,2018-11-01,12.2,16,9.3,20.4,4.5,20181105,20181123,,,,,
168,여수,2018-12-01,5.2,8.6,2.1,16.5,-6.6,20181203,20181228,,,,,
168,여수,2019-01-01,3.7,8.3,0,11.9,-4.8,20190123,20190116,,,,,
168,여수,2019-02-01,5.5,9.7,2.1,16.1,-2.5,20190225,20190201,,,,,
168,여수,2019-03-01,9.8,14.2,6,20.9,1.5,20190319,20190324,,,,,
168,여수,2019-04-01,13,16.7,9.8,21.8,2.3,20190421,20190401,,,,,
168,여수,2019-05-01,19.1,23.6,15.3,27.2,11.2,20190529,20190508,,,,,
168,여수,2019-06-01,21.3,24.7,18.9,28.5,15.7,20190605,20190601,,,,,
168,여수,2019-07-01,24.4,26.8,22.7,30.6,19.6,20190731,20190708,,,,,
168,여수,2019-08-01,27,29.9,24.7,33.9,21,20190813,20190831,,,,,
168,여수,2019-09-01,23.1,25.8,21.1,29,16.8,20190918,20190924,,,,,
168,여수,2019-10-01,18.5,21.8,15.8,27,10.6,20191003,20191031,,,,,
168,여수,2019-11-01,12.8,16.8,9.7,22.8,3.6,20191101,20191120,,,,,
168,여수,2019-12-01,6.4,10.2,3.3,16.4,-3.2,20191211,20191231,,,,,
168,여수,2020-01-01,5.8,9.2,3.2,17.4,-4.1,20200107,20200101,,,,,
168,여수,2020-02-01,6.4,10.5,3,16.1,-4.8,20200214,20200206,0.2,0.2,0.2,20200217,20200217
168,여수,2020-03-01,9.9,14.1,5.9,19.4,0.3,20200322,20200305,,,,,
168,여수,2020-04-01,12.5,17,8.6,21.2,4.8,20200414,20200405,,,,,
168,여수,2020-05-01,18,21.3,15.2,26.5,12.5,20200511,20200520,,,,,
168,여수,2020-06-01,22.4,25.7,19.8,30.1,16.3,20200609,20200602,,,,,
168,여수,2020-07-01,22.6,25,21.1,29.5,19.1,20200730,20200715,,,,,
168,여수,2020-08-01,27.1,29.7,25.3,32.6,24.4,20200817,20200824,,,,,
168,여수,2020-09-01,22.2,24.8,19.9,28.8,16.5,20200903,20200929,,,,,
168,여수,2020-10-01,17.3,21,14.3,25.9,8.9,20201003,20201024,,,,,
168,여수,2020-11-01,12.1,16,8.9,22.5,2.7,20201119,20201129,,,,,
168,여수,2020-12-01,4.3,8.3,1,12.9,-7,20201211,20201231,,,,,
168,여수,2021-01-01,2.9,6.9,-0.6,14.4,-10.9,20210115,20210108,0.1,0.1,0.1,20210107,20210107
168,여수,2021-02-01,6.2,10.5,2.6,19.5,-5.4,20210222,20210217,0.3,0.3,0.3,20210217,20210217
168,여수,2021-03-01,11,15,7.8,20.7,2.8,20210326,20210303,,,,,
168,여수,2021-04-01,14.7,18.8,11,23.6,5.6,20210421,20210414,,,,,
168,여수,2021-05-01,18.1,21.6,15.1,25.4,9.4,20210531,20210502,,,,,
168,여수,2021-06-01,22.3,25.4,20,29.1,16.5,20210621,20210605,,,,,
168,여수,2021-07-01,26.5,29.1,24.5,31.2,21,20210729,20210705,,,,,
168,여수,2021-08-01,26.8,29.4,24.7,34.1,22,20210807,20210821,,,,,
168,여수,2021-09-01,23.2,25.6,21.2,28.2,19.8,20210912,20210914,,,,,
168,여수,2021-10-01,18.6,22.3,15.6,28.9,5.4,20211002,20211017,,,,,
168,여수,2021-11-01,,,,23.6,6.3,20211101,20211113,,,,,
169,흑산도,2017-01-01,4,6.9,1.9,12.7,-2.4,20170102,20170122,,,,,
169,흑산도,2017-02-01,4,8,1.3,14.1,-2.7,20170217,20170210,2.7,1.7,4.5,20170211,20170210
169,흑산도,2017-03-01,6.5,10.7,3.9,14.9,0.8,20170301,20170307,,,,,
169,흑산도,2017-04-01,11.8,16.1,8.4,23.5,5.6,20170430,20170401,,,,,
169,흑산도,2017-05-01,16.6,21.4,13,27.5,10.2,20170529,20170509,,,,,
169,흑산도,2017-06-01,19.3,23.6,16.4,26.5,13.9,20170622,20170604,,,,,
169,흑산도,2017-07-01,23.5,26.5,21,30.1,18.3,20170729,20170712,,,,,
169,흑산도,2017-08-01,24.9,28.8,22.4,33.7,19.6,20170805,20170830,,,,,
169,흑산도,2017-09-01,20.8,24.1,18.5,26.8,15.7,20170926,20170930,,,,,
169,흑산도,2017-10-01,15.9,18.7,14,24.6,9.8,20171009,20171031,,,,,
169,흑산도,2017-11-01,9.9,13.6,7.2,20.4,2.4,20171110,20171130,,,,,
169,흑산도,2017-12-01,4.7,7.7,2.1,14.9,-1.3,20171203,20171212,0.7,0.4,0.9,20171217,20171216
169,흑산도,2018-01-01,2,4.5,0,10.7,-6.7,20180115,20180124,5.2,5.2,14.9,20180124,20180124
169,흑산도,2018-02-01,2.2,5.3,-0.2,12.4,-4.9,20180227,20180206,12.3,7.3,24.1,20180206,20180205
169,흑산도,2018-03-01,6.6,10.8,3.8,17.2,-0.7,20180314,20180302,,,,,
169,흑산도,2018-04-01,10.8,15,7.7,19.7,2.7,20180402,20180407,,,,,
169,흑산도,2018-05-01,14.8,18.5,11.8,23.2,8.2,20180528,20180514,,,,,
169,흑산도,2018-06-01,19.8,24.1,17,28.2,13.9,20180624,20180601,,,,,
169,흑산도,2018-07-01,25.3,29.1,22.9,32.5,19.2,20180726,20180708,,,,,
169,흑산도,2018-08-01,27.3,31.2,24.9,34.9,21.6,20180815,20180826,,,,,
169,흑산도,2018-09-01,22.5,25.7,20.2,29.1,17.3,20180905,20180927,,,,,
169,흑산도,2018-10-01,16.3,19.5,14.2,22.8,10.8,20181004,20181030,,,,,
169,흑산도,2018-11-01,12.4,15.1,10.6,18.5,7.5,20181110,20181123,,,,,
169,흑산도,2018-12-01,5.9,8.1,4,18.5,-1.8,20181203,20181228,9,8,10.5,20181209,20181208
169,흑산도,2019-01-01,4.2,6.7,2.4,10.1,-0.3,20190122,20190109,,,,,
169,흑산도,2019-02-01,4.3,7.3,2.4,13.8,-1.2,20190203,20190208,,,,,
169,흑산도,2019-03-01,7.9,11.8,5,16.4,3.1,20190319,20190313,,,,,
169,흑산도,2019-04-01,11.1,15.1,8.3,22.1,4.6,20190422,20190403,,,,,
169,흑산도,2019-05-01,17.1,21.2,13.5,28.8,8.9,20190524,20190507,,,,,
169,흑산도,2019-06-01,19.5,23.4,16.8,26.8,13.9,20190625,20190601,,,,,
169,흑산도,2019-07-01,22.1,25.1,20,29.8,17.9,20190721,20190707,,,,,
169,흑산도,2019-08-01,24.7,27.9,22.5,29.9,20.4,20190803,20190831,,,,,
169,흑산도,2019-09-01,20.8,24.2,18.7,26.6,16.3,20190917,20190924,,,,,
169,흑산도,2019-10-01,17.4,20.5,15.3,25,11.8,20191004,20191028,,,,,
169,흑산도,2019-11-01,12.4,15.7,10.2,20.7,6.3,20191116,20191125,,,,,
169,흑산도,2019-12-01,7.3,10.1,5,16.3,-0.3,20191210,20191231,,,,,
169,흑산도,2020-01-01,6,8,4.4,15.8,0.8,20200107,20200114,,,,,
169,흑산도,2020-02-01,6.3,9.8,3.7,15.4,-1.8,20200224,20200217,3.2,2.5,3.9,20200217,20200216
169,흑산도,2020-03-01,8.1,12.3,5.2,17.7,1.5,20200318,20200306,,,,,
169,흑산도,2020-04-01,10.3,14.7,7.2,21.5,5.1,20200425,20200412,,,,,
169,흑산도,2020-05-01,14.9,19,12.3,21.7,9.8,20200528,20200505,,,,,
169,흑산도,2020-06-01,19.3,22.8,16.7,27.1,11.8,20200622,20200602,,,,,
169,흑산도,2020-07-01,20.9,23.7,19,25.8,16.5,20200717,20200705,,,,,
